index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
113,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
114,	96	3	0	5	48013	49	888	1	1	0	1	1	682	3907	10	0	491
115,	97	5	0	5	48608	48	778	0	0	0	0	1	778	4269	10	0	492
116,	97	3	0	3	48654	48	713	0	0	0	0	1	713	2531	6	0	492
117,	97	4	0	4	48684	48	216	0	0	0	0	1	216	2198	8	0	492
118,	97	2	0	2	48627	48	40	0	0	0	0	1	40	2307	4	0	492
119,	97	3	0	3	48677	46	98	0	0	0	0	1	98	3387	6	0	492
120,	97	3	0	3	48692	47	35	0	0	0	0	1	35	2948	6	0	492
121,	97	4	0	4	48700	48	1955	0	0	0	0	1	1955	2840	8	0	492
122,	96	2	0	2	48331	47	1913	0	0	0	0	1	1913	3385	4	0	492
123,	97	2	0	2	48672	48	88	0	0	0	0	1	88	2532	4	0	492
124,	97	3	0	3	48673	48	224	0	0	0	0	1	224	2743	6	0	492
125,	97	2	0	2	48563	48	4	0	0	0	0	1	4	2533	4	0	492
126,	97	5	0	5	48649	48	231	0	0	0	0	1	231	2552	10	0	492
127,	97	2	0	2	48651	48	422	0	0	0	0	1	422	2154	4	0	492
128,	97	2	0	2	48713	48	0	0	0	0	0	1	0	3017	4	0	492
129,	97	2	0	2	48635	48	1281	0	0	0	0	1	1281	3234	4	0	492
130,	97	6	0	6	48703	48	1816	0	0	0	0	1	1816	3117	12	0	492
131,	97	3	2	5	48487	47	165	1	1	1	1	1	150	6426	10	15	491
132,	97	5	0	5	48649	48	1226	0	0	0	0	1	1226	2363	10	0	492
133,	97	3	0	3	48640	48	32	0	0	0	0	1	32	1866	6	0	492
134,	97	3	5	8	48382	46	670	2	2	2	1	1	391	8841	16	279	490
135,	97	3	2	5	48468	48	1438	1	1	1	1	2	1303	7937	10	135	490
136,	97	2	0	2	48652	47	113	0	0	0	0	1	113	4511	4	0	492
137,	97	2	0	2	48658	48	1216	0	0	0	0	1	1216	2784	4	0	492
138,	97	2	0	2	48652	47	113	0	0	0	0	1	113	4511	4	0	492
139,	97	2	0	2	48519	48	102	0	0	0	0	1	102	2714	4	0	492
140,	97	2	0	2	48668	47	34	0	0	0	0	1	34	3677	4	0	492
141,	97	2	0	2	48673	47	98	0	0	0	0	1	98	3915	4	0	492
142,	97	2	0	2	48624	48	156	0	0	0	0	1	156	1856	4	0	492
143,	97	2	0	2	48668	47	34	0	0	0	0	1	34	3677	4	0	492
144,	97	2	0	2	48498	48	69	0	0	0	0	1	69	2543	4	0	492
145,	97	2	0	2	48642	48	777	0	0	0	0	1	777	2350	4	0	492
146,	97	3	0	3	48642	48	177	0	0	0	0	1	177	1988	6	0	492
147,	97	3	0	3	48506	47	160	0	0	0	0	1	160	2630	6	0	492
148,	97	3	0	3	48698	48	118	0	0	0	0	1	118	3111	6	0	492
149,	97	2	0	2	48432	48	154	0	0	0	0	1	154	2438	4	0	492
150,	96	4	2	6	47975	47	701	1	1	1	1	2	603	7683	12	98	490
151,	97	2	0	2	48554	47	277	0	0	0	0	1	277	2964	4	0	492
152,	97	2	0	2	48548	47	36	0	0	0	0	1	36	2688	4	0	492
153,	97	1	0	1	48548	47	0	0	0	0	0	1	0	2419	2	0	492
154,	97	1	0	1	48627	48	0	0	0	0	0	1	0	2056	2	0	492
155,	97	4	3	7	48626	46	525	1	1	1	1	1	427	6070	14	98	491
156,	97	2	0	2	48642	48	40	0	0	0	0	1	40	2394	4	0	492
157,	97	1	0	1	48602	47	0	0	0	0	0	1	0	2748	2	0	492
158,	97	6	0	6	48556	47	1887	0	0	0	0	2	1887	6310	12	0	491
159,	97	5	0	5	48709	49	1202	0	0	0	0	1	1202	1875	10	0	492
160,	96	3	0	3	48364	48	165	0	0	0	0	1	165	1798	6	0	492
161,	97	3	0	3	48657	47	259	0	0	0	0	1	259	2363	6	0	492
162,	97	2	0	2	48478	47	0	0	0	0	0	1	0	2539	4	0	492
163,	96	3	0	3	48297	48	175	0	0	0	0	1	175	1974	6	0	492
164,	97	1	0	1	48672	48	0	0	0	0	0	1	0	3204	2	0	492
165,	97	3	0	3	48585	47	496	0	0	0	0	2	496	5922	6	0	491
166,	97	1	0	1	48712	48	0	0	0	0	0	1	0	3116	2	0	492
167,	97	7	0	7	48430	46	2985	0	0	0	0	6	2985	21891	14	0	486
168,	97	3	2	5	48578	48	60	1	1	1	1	1	58	6471	10	2	491
169,	97	6	0	6	48666	48	1084	0	0	0	0	1	1084	4018	12	0	492
170,	97	8	2	10	48542	46	2633	1	1	1	1	2	2564	9427	20	69	490
171,	97	14	12	26	47482	47	4302	4	4	4	1	3	3330	22351	48	972	486
172,	96	11	2	13	48270	48	1120	1	1	1	1	1	937	4401	26	183	491
173,	97	3	0	3	48652	48	90	0	0	0	0	1	90	2089	6	0	492
174,	97	2	0	2	48473	48	491	0	0	0	0	2	491	4591	4	0	491
175,	95	21	20	45	45406	44	10402	8	2	6	2	2	7302	33034	80	2560	482
176,	96	16	19	35	46476	47	7050	5	5	5	1	3	6287	21185	68	763	485
177,	96	25	20	45	45251	45	13276	7	7	7	1	5	11729	42032	88	1547	480
178,	97	3	0	3	48351	47	1167	0	0	0	0	2	1167	8054	6	0	490
179,	97	6	0	12	48106	48	2310	2	2	0	1	2	1418	11508	22	0	489
180,	97	12	3	15	48570	47	3318	1	1	1	1	2	3269	9535	30	49	490
181,	97	7	0	7	48706	48	1100	0	0	0	0	1	1100	3324	14	0	492
182,	97	2	0	2	48617	48	33	0	0	0	0	1	33	2257	4	0	492
183,	96	10	3	13	48036	47	1397	1	1	1	1	2	1247	9509	26	150	490
184,	97	1	0	1	48636	48	0	0	0	0	0	1	0	1632	2	0	492
185,	97	1	0	1	48636	48	0	0	0	0	0	1	0	1632	2	0	492
186,	97	11	0	11	48690	48	1212	0	0	0	0	1	1212	3363	22	0	492
187,	97	3	0	3	48639	48	182	0	0	0	0	1	182	2068	6	0	492
188,	96	5	0	5	48465	48	346	0	0	0	0	1	346	1528	10	0	492
189,	97	2	0	2	48636	48	199	0	0	0	0	1	199	1846	4	0	492
190,	97	4	8	12	48208	48	1633	2	2	2	1	2	945	9130	22	688	489
191,	97	7	0	7	48794	47	2559	0	0	0	0	2	2559	5276	14	0	491
192,	96	7	0	9	48073	46	2695	1	1	0	1	2	2677	8934	18	0	490
193,	97	5	5	10	48863	47	1256	1	1	1	1	1	1052	5457	20	204	491
194,	97	2	0	2	48657	48	605	0	0	0	0	1	605	2334	4	0	492
195,	97	1	0	1	48636	48	0	0	0	0	0	1	0	1632	2	0	492
196,	97	1	0	1	48560	48	0	0	0	0	0	1	0	2384	2	0	492
197,	97	2	0	2	48644	47	21	0	0	0	0	1	21	2480	4	0	492
198,	97	1	0	1	48616	47	0	0	0	0	0	1	0	3324	2	0	492
199,	97	2	0	2	48473	46	491	0	0	0	0	2	491	6157	4	0	491
200,	97	1	0	1	48712	48	0	0	0	0	0	1	0	3605	2	0	492
201,	97	2	0	2	48665	48	491	0	0	0	0	2	491	6719	4	0	491
202,	97	1	0	1	48712	48	0	0	0	0	0	1	0	3116	2	0	492
203,	97	1	0	1	48712	48	0	0	0	0	0	1	0	3116	2	0	492
204,	97	4	0	4	48541	48	540	0	0	0	0	1	540	3038	8	0	492
205,	96	2	0	2	48029	48	666	0	0	0	0	1	666	2260	4	0	492
206,	97	5	0	5	48766	48	1474	0	0	0	0	1	1474	2222	10	0	492
207,	97	2	0	2	48672	48	222	0	0	0	0	1	222	2971	4	0	492
208,	97	3	0	3	48639	48	285	0	0	0	0	1	285	2072	6	0	492
209,	97	1	0	1	48702	48	0	0	0	0	0	1	0	2717	2	0	492
210,	97	2	0	2	48620	47	65	0	0	0	0	1	65	3085	4	0	492
211,	97	8	0	8	48423	47	2202	0	0	0	0	3	2202	11192	16	0	489
212,	97	5	0	5	48096	48	1179	0	0	0	0	2	1179	7644	10	0	491
213,	96	3	0	3	47292	48	981	0	0	0	0	3	981	5805	6	0	490
214,	96	2	0	2	48269	48	132	0	0	0	0	1	132	1789	4	0	492
215,	96	3	0	3	48387	48	0	0	0	0	0	1	0	1917	6	0	492
216,	96	2	0	2	48317	48	0	0	0	0	0	1	0	1867	4	0	492
217,	96	2	0	2	48317	48	0	0	0	0	0	1	0	1867	4	0	492
218,	96	6	2	8	47383	48	1344	1	1	1	1	2	1342	6983	16	2	490
219,	96	3	0	3	48279	48	128	0	0	0	0	1	128	2133	6	0	492
220,	96	2	0	2	48362	48	0	0	0	0	0	1	0	1577	4	0	492
221,	96	4	0	4	48278	48	1131	0	0	0	0	1	1131	2938	8	0	492
222,	96	4	3	7	47462	48	1464	1	1	1	1	2	1312	7399	14	152	490
223,	96	3	2	5	47759	48	702	1	1	1	1	2	475	6669	10	227	490
224,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
225,	96	2	0	2	48348	48	0	0	0	0	0	1	0	1764	4	0	492
226,	96	2	0	2	48362	48	0	0	0	0	0	1	0	1577	4	0	492
227,	96	4	2	6	46970	46	1643	1	1	1	1	2	1366	6905	12	277	490
228,	96	2	0	2	48348	48	0	0	0	0	0	1	0	1764	4	0	492
229,	96	3	0	3	47967	48	491	0	0	0	0	2	491	3639	6	0	491
230,	96	2	0	2	47348	50	1218	0	0	0	0	1	1218	2709	4	0	492
231,	96	3	0	3	48270	48	230	0	0	0	0	1	230	2006	6	0	492
232,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
233,	96	2	0	2	47779	48	491	0	0	0	0	2	491	3711	4	0	491
234,	96	2	0	2	48269	48	219	0	0	0	0	1	219	1843	4	0	492
235,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
236,	96	3	0	3	48273	48	369	0	0	0	0	1	369	2151	6	0	492
237,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
238,	96	5	3	8	47544	48	995	1	1	1	1	2	804	7697	14	191	490
239,	96	5	0	5	47997	48	1457	0	0	0	0	2	1457	5071	10	0	491
